Time;Temp Winding;Mvar;MW
22/01/2025 10.59;73,89499664;28,52551651;143,0915222
22/01/2025 11.00;73,99267578;30,62990379;143,4420166
22/01/2025 11.01;74,09035492;31,22246933;141,657196
22/01/2025 11.02;74,12502289;28,79666519;141,5369568
22/01/2025 11.03;74,17430878;29,36212349;143,704361
22/01/2025 11.04;74,17487335;29,95037842;144,4936371
22/01/2025 11.05;74,2857132;29,05041885;143,2731323
22/01/2025 11.06;74,32052612;30,87252617;143,4876404
22/01/2025 11.07;74,31337738;27,9244957;145,2587891
22/01/2025 11.08;74,39678955;29,77659416;145,7200317
22/01/2025 11.09;74,53623962;30,68423271;142,1790466
22/01/2025 11.10;74,57875824;31,26986694;155,5787506
22/01/2025 11.11;74,62759399;30,19389534;141,819519
22/01/2025 11.12;74,78790283;31,22801208;155,2384949
22/01/2025 11.13;74,87179565;28,8496685;148,8851624
22/01/2025 11.14;75,08833313;31,05033302;148,3256836
22/01/2025 11.15;75,22755432;29,45266151;149,2057648
22/01/2025 11.16;75,31135559;29,26782227;152,6121368
22/01/2025 11.17;75,39491272;27,99378967;142,4913177
22/01/2025 11.18;75,45787811;30,46035004;142,0227051
22/01/2025 11.19;75,47155762;28,84315491;140,8714142
22/01/2025 11.20;75,43090057;28,22043991;144,6160126
22/01/2025 11.21;75,38069153;31,15836716;150,8200073
22/01/2025 11.22;75,47895813;28,46940231;142,6490784
22/01/2025 11.23;75,4656601;29,19442558;141,9267578
22/01/2025 11.24;75,46639252;28,80872536;141,1293182
22/01/2025 11.25;75,37417603;28,40631485;139,5033875
22/01/2025 11.26;75,33263397;27,20115471;139,9730682
22/01/2025 11.27;75,21367645;29,90541458;140,894989
22/01/2025 11.28;75,13009644;27,16409683;140,8581848
22/01/2025 11.29;75,00444031;27,56032753;140,618927
22/01/2025 11.30;74,96947479;26,69814682;139,8288269
22/01/2025 11.31;74,87958527;26,11274338;139,6351166
22/01/2025 11.32;74,78249359;24,58821297;140,3454742
22/01/2025 11.33;74,73925018;25,14907837;139,9178772
22/01/2025 11.34;74,60632324;24,40595627;140,8304291
22/01/2025 11.35;74,59234619;22,38194656;141,170929
22/01/2025 11.36;74,50932312;23,39418411;141,1911316
22/01/2025 11.37;74,52991486;23,84129715;141,0231323
22/01/2025 11.38;74,44571686;24,33243561;141,0005341
22/01/2025 11.39;74,39761353;24,12488174;141,0601196
22/01/2025 11.40;74,43223572;22,62667084;140,5577545
22/01/2025 11.41;74,33455658;23,2781105;139,5723572
22/01/2025 11.42;74,2857132;23,73338127;140,2990265
22/01/2025 11.43;74,2722702;23,94965172;140,1764832
22/01/2025 11.44;74,22290039;22,57821274;140,0836639
22/01/2025 11.45;74,22332764;24,52672005;140,2886658
22/01/2025 11.46;74,23687744;22,20812416;140,3975983
22/01/2025 11.47;74,11850739;20,55175209;140,0824432
22/01/2025 11.48;74,10423279;21,1894207;140,3948212
22/01/2025 11.49;74,11753082;20,72543716;140,7328949
22/01/2025 11.50;74,10454559;21,79290581;140,1725922
22/01/2025 11.51;74,09667969;19,99971962;140,4312439
22/01/2025 11.52;74,02043152;20,1649704;140,7916718
22/01/2025 11.53;73,99267578;19,39419365;140,8284607
22/01/2025 11.54;73,99267578;19,83450508;141,0908966
22/01/2025 11.55;74,01356506;17,99024391;140,224884
22/01/2025 11.56;73,99267578;20,99528885;140,7806702
22/01/2025 11.57;73,99267578;16,86930466;140,5009003
22/01/2025 11.58;73,97203827;17,1401329;137,0015259
22/01/2025 11.59;73,89499664;15,89467907;136,9166412
22/01/2025 12.00;73,84615326;12,53253651;114,1731796
22/01/2025 12.01;73,58821869;11,85316467;110,6553955
22/01/2025 12.02;73,19774628;11,70403481;110,0637894
22/01/2025 12.03;72,70875549;13,71899223;110,1624756
22/01/2025 12.04;72,2556076;10,96434784;111,445076
22/01/2025 12.05;71,80825806;12,21983433;111,2401733
22/01/2025 12.06;71,43934631;10,12624645;111,5915375
22/01/2025 12.07;71,01343536;11,65501881;110,4061737
22/01/2025 12.08;70,70669556;12,47947788;110,621788
22/01/2025 12.09;70,28083038;11,56881905;111,6868439
22/01/2025 12.10;70,07139587;11,81674004;111,4075623
22/01/2025 12.11;69,70864105;10,75326729;112,2840652
22/01/2025 12.12;69,47792053;11,07095718;112,5117645
22/01/2025 12.13;69,19290924;12,3224535;112,0867157
22/01/2025 12.14;68,99015808;11,92428684;112,511322
22/01/2025 12.15;68,78057098;10,44434357;125,0415649
22/01/2025 12.16;68,71794891;12,05584431;121,2745285
22/01/2025 12.17;68,71794891;11,08127308;120,418541
22/01/2025 12.18;68,63414764;11,2621994;120,0507278
22/01/2025 12.19;68,63391876;10,95300579;119,1463623
22/01/2025 12.20;68,63454437;11,2520752;118,1662903
22/01/2025 12.21;68,55794525;10,85667515;119,1457901
22/01/2025 12.22;68,57804108;10,872612;120,2781143
22/01/2025 12.23;68,57143402;10,61778641;119,1679077
22/01/2025 12.24;68,48660278;11,55798721;118,5269547
22/01/2025 12.25;68,44591522;11,13592911;118,8512955
22/01/2025 12.26;68,47374725;10,46813202;120,5233612
22/01/2025 12.27;68,39788055;12,12232113;122,7289658
22/01/2025 12.28;68,38955688;13,08514118;123,0664291
22/01/2025 12.29;68,4249115;11,94560242;124,1497955
22/01/2025 12.30;68,44608307;13,21648026;123,1404877
22/01/2025 12.31;68,4872818;13,4690876;130,8338623
22/01/2025 12.32;68,62026978;11,14538765;120,544632
22/01/2025 12.33;68,70387268;13,12691879;118,0161438
22/01/2025 12.34;68,70407104;14,72684479;127,9737015
22/01/2025 12.35;68,69638062;15,41331673;129,1555328
22/01/2025 12.36;68,76046753;13,20115662;130,6933594
22/01/2025 12.37;68,86447144;15,77531624;124,8891678
22/01/2025 12.38;68,99726105;17,56476784;129,6807251
22/01/2025 12.39;69,04629517;17,01183319;128,026825
22/01/2025 12.40;69,19972229;15,41263294;130,8980255
22/01/2025 12.41;69,22042847;13,65850258;126,8213654
22/01/2025 12.42;69,36090851;14,83368683;120,0060425
22/01/2025 12.43;69,35287476;18,76247787;139,315155
22/01/2025 12.44;69,45778656;18,45342445;148,1121979
22/01/2025 12.45;69,6319809;18,22979927;151,1400146
22/01/2025 12.46;70,07180786;17,94540977;152,7438202
22/01/2025 12.47;70,54698944;18,35904312;154,6985016
22/01/2025 12.48;70,95783234;20,69753838;153,2376404
22/01/2025 12.49;71,42547607;20,551157;153,0831757
22/01/2025 12.50;71,91431427;19,71012688;153,4882965
22/01/2025 12.51;72,31856537;20,99130058;153,144928
22/01/2025 12.52;72,66685486;21,39418221;152,7543793
22/01/2025 12.53;73,08580017;21,17238426;152,702301
22/01/2025 12.54;73,34925842;22,79777908;153,2258301
22/01/2025 12.55;73,72695923;22,89843559;154,2297974
22/01/2025 12.56;73,99267578;21,2918148;153,8160553
22/01/2025 12.57;74,30706024;22,97430992;150,5503235
22/01/2025 12.58;74,55168152;22,12116051;151,4396973
22/01/2025 12.59;74,73934937;23,84079742;152,3246002
22/01/2025 13.00;74,9285965;23,76801682;151,9554901
22/01/2025 13.01;75,06715393;24,37531662;152,4483948
22/01/2025 13.02;75,18657684;24,52966118;152,9028778
22/01/2025 13.03;75,41550446;24,51876068;153,0178528
22/01/2025 13.04;75,47175598;26,41290092;152,6235199
22/01/2025 13.05;75,6747818;27,20564461;152,7782288
22/01/2025 13.06;75,75091553;27,2249527;153,2393494
22/01/2025 13.07;75,91085052;27,69138527;152,7371368
22/01/2025 13.08;75,97393799;29,60164261;152,9630127
22/01/2025 13.09;76,11456299;29,37810516;153,144516
22/01/2025 13.10;76,26000214;29,45322609;152,6522827
22/01/2025 13.11;76,32350922;29,87973213;153,0541229
22/01/2025 13.12;76,40776062;30,02142715;153,5411072
22/01/2025 13.13;76,53235626;32,25396347;155,1547394
22/01/2025 13.14;76,64362335;30,51927567;155,9181366
22/01/2025 13.15;76,73418427;30,75946808;154,3389435
22/01/2025 13.16;76,79451752;29,85692978;153,6604919
22/01/2025 13.17;76,94561768;30,25328827;152,0445251
22/01/2025 13.18;77,02075958;30,79589272;150,624115
22/01/2025 13.19;77,03421783;29,55259705;150,4880676
22/01/2025 13.20;77,02075958;30,34678078;149,6046448
22/01/2025 13.21;77,00702667;27,98649025;147,7266541
22/01/2025 13.22;76,95005798;31,11481285;148,2398529
22/01/2025 13.23;76,93710327;33,35133743;150,6201935
22/01/2025 13.24;76,90924835;29,26565933;151,2256165
22/01/2025 13.25;76,90150452;30,80162239;151,5764923
22/01/2025 13.26;76,90248108;30,88284302;151,7890625
22/01/2025 13.27;77,0138855;31,06368828;151,6178589
22/01/2025 13.28;77,00702667;31,92411613;152,6534882
22/01/2025 13.29;77,02075958;32,16585541;153,6888733
22/01/2025 13.30;77,08362579;32,47539902;153,0930328
22/01/2025 13.31;77,139328;31,94391632;152,4455872
22/01/2025 13.32;77,19363403;30,58022118;151,2880096
22/01/2025 13.33;77,21611786;31,9496479;150,700119
22/01/2025 13.34;77,18796539;32,98469162;150,5356903
22/01/2025 13.35;77,20891571;31,83350372;151,2520447
22/01/2025 13.36;77,20252991;29,51750183;150,7822113
22/01/2025 13.37;77,20980072;29,35515785;151,7519989
22/01/2025 13.38;77,25098419;30,82360649;152,3924103
22/01/2025 13.39;77,25127411;29,92127991;151,1911774
22/01/2025 13.40;77,24319458;31,32736397;151,2667084
22/01/2025 13.41;77,2430954;30,65839767;151,0763855
22/01/2025 13.42;77,25819397;31,94792175;151,3962097
22/01/2025 13.43;77,25775909;28,88219452;152,327301
22/01/2025 13.44;77,30020905;30,9072113;152,4676056
22/01/2025 13.45;77,32791901;30,85886002;153,4913788
22/01/2025 13.46;77,36264038;31,96895409;152,5687256
22/01/2025 13.47;77,39779663;31,7489109;151,144928
22/01/2025 13.48;77,3844986;27,98435783;150,2057495
22/01/2025 13.49;77,39745331;30,17903137;149,2628784
22/01/2025 13.50;77,38391113;31,38815308;149,4017639
22/01/2025 13.51;77,36264038;28,67344666;149,8766937
22/01/2025 13.52;77,313797;31,86715126;151,3560333
22/01/2025 13.53;77,33439636;31,70204544;153,1119843
22/01/2025 13.54;77,33478546;31,5275383;153,3604584
22/01/2025 13.55;77,39779663;31,74740028;152,7014008
22/01/2025 13.56;77,43341064;32,24020004;152,7211151
22/01/2025 13.57;77,39745331;30,1124897;152,4773102
22/01/2025 13.58;77,52294159;31,45712662;152,9397125
22/01/2025 13.59;77,43865204;31,4844799;152,7778625
22/01/2025 14.00;77,54387665;30,53965378;152,8209076
22/01/2025 14.01;77,57217407;30,85129738;153,0497437
22/01/2025 14.02;77,59286499;30,99567223;152,6880798
22/01/2025 14.03;77,64194489;31,45828438;151,815506
22/01/2025 14.04;77,64745331;33,58241653;152,5476685
22/01/2025 14.05;77,63499451;31,48475266;152,5501709
22/01/2025 14.06;77,62801361;31,41443253;152,7665863
22/01/2025 14.07;77,77493286;31,34678078;153,1236115
22/01/2025 14.08;77,71869659;31,0127697;137,1292877
22/01/2025 14.09;77,64175415;29,86834145;146,6469574
22/01/2025 14.10;77,54426575;30,90334702;136,4897766
22/01/2025 14.11;77,34895325;28,47611618;134,488327
22/01/2025 14.12;77,05610657;29,79114914;134,3169098
22/01/2025 14.13;76,77655792;26,4687233;133,3613586
22/01/2025 14.14;76,49729919;29,00556374;132,6535797
22/01/2025 14.15;76,13356018;26,82074547;132,8342896
22/01/2025 14.16;75,81388092;31,48800087;133,8192749
22/01/2025 14.17;75,60440063;31,29083824;145,3668365
22/01/2025 14.18;75,44419098;33,14155579;148,9712219
22/01/2025 14.19;75,37420654;29,72603798;152,8786469
22/01/2025 14.20;75,51522064;32,41471863;153,2901459
22/01/2025 14.21;75,62518311;32,62477493;152,0755157
22/01/2025 14.22;75,77209473;29,31050682;151,8377533
22/01/2025 14.23;75,91107178;31,81867218;153,3807983
22/01/2025 14.24;76,1275177;28,81204224;136,1138
22/01/2025 14.25;76,1067276;27,401371;140,7531281
22/01/2025 14.26;76,0088501;31,28263092;142,0420837
22/01/2025 14.27;75,96712494;29,28861427;142,5268097
22/01/2025 14.28;75,84183502;30,48778534;142,1363373
22/01/2025 14.29;75,7924118;28,57002258;142,6421356
22/01/2025 14.30;75,75091553;31,57546616;142,8991852
22/01/2025 14.31;75,66687012;30,71737099;142,7739563
22/01/2025 14.32;75,68790436;28,61270714;142,3816223
22/01/2025 14.33;75,60440063;30,9461174;142,5188141
22/01/2025 14.34;75,56929016;30,28396225;143,2476501
22/01/2025 14.35;75,59095764;29,22332191;143,2745819
22/01/2025 14.36;75,5415802;29,21593094;143,3053284
22/01/2025 14.37;75,52799225;29,41347313;143,2588654
22/01/2025 14.38;75,40903473;31,18418884;142,844635
22/01/2025 14.39;75,4644928;29,15927696;142,9125977
22/01/2025 14.40;75,40903473;31,27941132;142,7359314
22/01/2025 14.41;75,33921051;30,02970314;142,7650757
22/01/2025 14.42;75,39530182;30,37301064;143,2711945
22/01/2025 14.43;75,39550018;28,59123421;140,8345184
22/01/2025 14.44;75,29057312;27,58065414;139,4328918
22/01/2025 14.45;75,21367645;28,63811684;143,1433411
22/01/2025 14.46;75,15690613;29,09247589;143,5121002
22/01/2025 14.47;75,14434052;31,0817852;142,1952515
22/01/2025 14.48;75,15090942;29,98174667;140,8697357
22/01/2025 14.49;75,19994354;28,9072094;142,077179
22/01/2025 14.50;75,11599731;28,62195015;143,9115753
22/01/2025 14.51;75,0953064;29,26002312;145,3293457
22/01/2025 14.52;75,11599731;29,10544014;144,7752686
22/01/2025 14.53;75,13746643;28,90402031;145,1742249
22/01/2025 14.54;75,22767639;29,76474571;145,5713959
22/01/2025 14.55;75,23456573;26,74407578;145,3235626
22/01/2025 14.56;75,24873352;28,98425484;144,1514435
22/01/2025 14.57;75,29782104;26,91828918;144,2183075
22/01/2025 14.58;75,36019897;29,01671982;143,6828613
22/01/2025 14.59;75,32523346;28,27737427;144,2897797
22/01/2025 15.00;75,34656525;27,63113403;143,0720367
22/01/2025 15.01;75,34646606;30,50948334;141,0199432
22/01/2025 15.02;75,27088928;27,67829514;141,2414551
22/01/2025 15.03;75,31135559;27,21268845;137,8882294
22/01/2025 15.04;75,17866516;26,29801178;138,7109985
22/01/2025 15.05;75,09432983;27,02457428;136,9123077
22/01/2025 15.06;74,96947479;25,75431633;138,6946869
22/01/2025 15.07;74,87179565;25,66454887;141,1252289
22/01/2025 15.08;74,78001404;29,47315598;143,6092529
22/01/2025 15.09;74,76573944;29,12528229;145,7353363
22/01/2025 15.10;74,80892944;27,86112976;146,7985687
22/01/2025 15.11;74,83041382;29,31540108;146,577774
22/01/2025 15.12;74,93444824;29,3869648;141,49617
22/01/2025 15.13;75,00468445;27,33725166;134,3864441
22/01/2025 15.14;74,92063904;26,54841423;141,6092682
22/01/2025 15.15;74,90666199;29,21744156;145,6093292
22/01/2025 15.16;74,8932724;26,38636398;133,8362274
22/01/2025 15.17;74,75221252;27,42501259;133,7992249
22/01/2025 15.18;74,67643738;27,44150925;132,9365997
22/01/2025 15.19;74,51613617;28,00230217;133,454422
22/01/2025 15.20;74,36168671;27,82777786;133,0647888
22/01/2025 15.21;74,18025208;28,49502945;131,7971802
22/01/2025 15.22;74,09035492;24,47485352;132,3223572
22/01/2025 15.23;73,89499664;27,55883217;131,562851
22/01/2025 15.24;73,83242035;27,0384407;133,0233917
22/01/2025 15.25;73,68666077;25,67757225;132,8563995
22/01/2025 15.26;73,6019516;25,53094292;132,193222
22/01/2025 15.27;73,50427246;26,37691116;132,1460876
22/01/2025 15.28;73,32260132;25,82831192;130,1134644
22/01/2025 15.29;73,23967743;25,65208435;131,4074402
22/01/2025 15.30;73,14141083;27,73578644;130,8304749
22/01/2025 15.31;72,98091125;26,45149422;131,3283081
22/01/2025 15.32;72,96703339;26,29977608;132,0322876
22/01/2025 15.33;72,84101105;26,39681435;132,6184235
22/01/2025 15.34;72,78565216;27,52483749;133,9590912
22/01/2025 15.35;72,77916718;25,43463516;132,0603638
22/01/2025 15.36;72,695755;25,96453094;131,6004333
22/01/2025 15.37;72,55562592;27,38301849;131,7008667
22/01/2025 15.38;72,67399597;27,46100044;131,4991302
22/01/2025 15.39;72,5626297;26,12520599;131,6326447
22/01/2025 15.40;72,51329803;26,39580727;131,6728058
22/01/2025 15.41;72,50049591;24,86676025;131,5105896
22/01/2025 15.42;72,40900421;26,4644413;131,5991974
22/01/2025 15.43;72,42979431;24,81541061;131,6368561
22/01/2025 15.44;72,29685974;25,98655701;131,5865784
22/01/2025 15.45;72,28974152;24,40728951;132,1813965
22/01/2025 15.46;72,28327179;26,42093658;132,3390808
22/01/2025 15.47;72,23443604;25,19843102;132,7919922
22/01/2025 15.48;72,2698288;25,95197105;132,7966461
22/01/2025 15.49;72,23443604;25,36952591;130,897522
22/01/2025 15.50;72,18559265;25,14883423;130,339447
22/01/2025 15.51;72,17795563;24,86481857;129,7996368
22/01/2025 15.52;72,1367569;25,28561783;128,6715698
22/01/2025 15.53;72,0249939;23,69826698;129,1496277
22/01/2025 15.54;71,94139099;24,77735901;129,3012848
22/01/2025 15.55;71,96865845;23,51760864;130,3254547
22/01/2025 15.56;71,90673065;25,78854561;129,1619263
22/01/2025 15.57;71,84371185;24,52852249;127,7148666
22/01/2025 15.58;71,80860901;23,29300499;126,5982208
22/01/2025 15.59;71,78133392;23,63710785;124,8841324
22/01/2025 16.00;71,63453674;23,10505486;125,3565826
22/01/2025 16.01;71,56434631;22,08798981;125,9473343
22/01/2025 16.02;71,4529953;23,36719894;127,1179428
22/01/2025 16.03;71,35531616;22,87183571;127,1101074
22/01/2025 16.04;71,30647278;22,50012207;126,8852615
22/01/2025 16.05;71,26512909;21,40617371;127,3264084
22/01/2025 16.06;71,1463623;22,6732254;128,4474182
22/01/2025 16.07;71,14582825;23,72479248;130,0743408
22/01/2025 16.08;71,1111145;21,358078;133,1757813
22/01/2025 16.09;71,1111145;22,55893898;134,762558
22/01/2025 16.10;71,15158081;21,70052528;133,0875092
22/01/2025 16.11;71,30647278;21,72139931;130,9303741
22/01/2025 16.12;71,34133911;22,11566353;130,6940308
22/01/2025 16.13;71,35531616;23,16535187;131,2668457
22/01/2025 16.14;71,34525299;22,91514206;133,2402344
22/01/2025 16.15;71,42484283;24,06392479;134,0204773
22/01/2025 16.16;71,47457886;21,21986389;132,8811798
22/01/2025 16.17;71,51546478;23,38929367;132,4577789
22/01/2025 16.18;71,58533478;20,79380226;132,3321228
22/01/2025 16.19;71,53674316;21,58580589;132,1813049
22/01/2025 16.20;71,64835358;21,56458092;132,6513367
22/01/2025 16.21;71,61314392;21,79767418;132,9064484
22/01/2025 16.22;71,69719696;21,21384811;131,1743622
22/01/2025 16.23;71,66233063;24,27733994;131,9960175
22/01/2025 16.24;71,66208649;23,16506958;132,3836365
22/01/2025 16.25;71,64012146;23,82923508;132,3867645
22/01/2025 16.26;71,66242981;22,43892288;132,9387207
22/01/2025 16.27;71,70453644;21,47952652;132,2538452
22/01/2025 16.28;71,6619873;23,26664352;132,611496
22/01/2025 16.29;71,73818207;26,01472855;142,2865295
22/01/2025 16.30;71,82273102;22,21465111;145,58815
22/01/2025 16.31;71,97625732;22,7103653;137,1061401
22/01/2025 16.32;72,18017578;19,78559303;137,5794983
22/01/2025 16.33;72,22089386;22,89620781;135,5079651
22/01/2025 16.34;72,35279846;22,71926117;135,2277679
22/01/2025 16.35;72,3459549;23,79596901;135,5715485
22/01/2025 16.36;72,39458466;21,05361557;135,0827637
22/01/2025 16.37;72,40145111;22,17221069;136,3561096
22/01/2025 16.38;72,41581726;22,56132889;135,6591492
22/01/2025 16.39;72,51395416;24,07887077;135,4386139
22/01/2025 16.40;72,49214172;21,27445793;142,3574371
22/01/2025 16.41;72,54797363;24,19505501;144,4043274
22/01/2025 16.42;72,69532013;23,40547752;146,8413239
22/01/2025 16.43;72,85562134;25,86251259;147,5540314
22/01/2025 16.44;72,99411011;25,52024651;152,6772461
22/01/2025 16.45;73,29483795;25,39021492;144,8970337
22/01/2025 16.46;73,46191406;22,74964714;140,1945496
22/01/2025 16.47;73,65079498;24,62875557;139,8693695
22/01/2025 16.48;73,72685242;25,09027672;141,0715942
22/01/2025 16.49;73,74847412;27,43003654;147,9713745
22/01/2025 16.50;73,89499664;23,95188522;142,9949188
22/01/2025 16.51;73,95737457;23,60443306;137,2741699
22/01/2025 16.52;74,02744293;24,55612755;136,2510834
22/01/2025 16.53;73,97901154;24,84680176;135,2406769
22/01/2025 16.54;73,96540833;26,43953896;147,257309
22/01/2025 16.55;73,95707703;23,30980682;151,9925079
22/01/2025 16.56;74,02062988;25,75096893;153,9686432
22/01/2025 16.57;74,30709076;21,53560257;153,3604736
22/01/2025 16.58;74,4810791;22,99887276;151,5200348
22/01/2025 16.59;74,72527313;23,66603851;151,4851837
